"","ID","Intercept","umol.L.sec","Temp.C"
"108","C2_AD_42C_O2",143.863775954416,-0.0162597150997152,41.9925714285714
"109","C2_ND_16C_O2",273.630063327616,-0.00171719966965256,16.1658727272727
"110","C2_ND_20C_O2",262.897824735404,-0.00249332062766018,19.9645967741935
"111","C2_ND_22C_O2",254.643625671386,-0.00314729300729293,21.9845964912281
"112","C2_ND_24C_O2",248.328004162812,-0.0040839500462535,23.8152083333333
"113","C2_ND_26C_O2",233.48691618157,-0.0045984726280928,25.9283384615385
"114","C2_ND_28C_O2",220.804387825038,-0.00512517043740571,28.0225925925926
"115","C2_ND_30C_O2",222.185665778612,-0.00692684803001881,29.8977755102041
"116","C2_ND_32C_O2",201.698738782609,-0.0077895072463769,31.8723333333333
"117","C2_ND_34C_O2",187.55792983683,-0.0092480186480191,33.8788888888889
"118","C2_ND_36C_O2",177.652614951794,-0.00932666350561092,36.0363684210526
"119","C2_ND_39C_O2",142.79506591133,-0.0111122167487685,38.9311515151515
"120","C2_ND_42C_O2",131.074019307207,-0.00793015404262114,41.8831428571429
"121","C2_NL_16C_O2",275.592453605442,0.00278721088435368,16.4260769230769
"122","C2_NL_20C_O2",260.407982257356,0.00287404479578389,20.0832
"123","C2_NL_22C_O2",256.193388335903,0.00374055709733792,21.9801923076923
"124","C2_NL_24C_O2",245.473036753582,0.00348678412027243,24.2105454545455
"125","C2_NL_26C_O2",240.069142454445,0.00340904057183124,25.9039038461538
"126","C2_NL_28C_O2",232.661727606959,0.00231079986869458,28.0535714285714
"127","C2_NL_30C_O2",217.46573218266,0.00362420031842527,29.85496
"128","C2_NL_32C_O2",211.469784060332,0.000595276018099629,32.067131147541
"129","C2_NL_34C_O2",204.316817536565,-0.00227984097457801,33.9811587301587
"130","C2_NL_36C_O2",178.309829482993,-0.00104346258503397,35.7411153846154
"131","C2_NL_39C_O2",150.225918083671,-0.00529325236167343,39.24622
"132","C2_NL_42C_O2",133.881088125571,-0.00724116540342958,41.9692857142857
"133","C2Blank_AL_16C_O2",224.517077814267,-0.00105017332603526,16.43721875
"134","C2Blank_AL_20C_O2",240.888690801034,-0.00108424712238661,20.1883921568627
"135","C2Blank_AL_22C_O2",237.208608481214,-0.00147026983226629,22.0413448275862
"136","C2Blank_AL_24C_O2",234.148790115622,-0.00202088485246382,24.1025294117647
"137","C2Blank_AL_26C_O2",230.456942714374,-0.00313113761534821,26.04076
"138","C2Blank_AL_28C_O2",222.413379484017,-0.00415777572206801,28.1845833333333
"139","C2Blank_AL_30C_O2",213.334144435661,-0.00434825647782174,30.0184901960784
"140","C2Blank_AL_32C_O2",206.776408204973,-0.00504154837410647,31.9596078431373
"141","C2Blank_AL_34C_O2",197.501659018118,-0.00594785505552313,33.884359375
"142","C2Blank_AL_36C_O2",177.648181754386,-0.00863964912280682,35.8906666666667
"143","C2Blank_AL_39C_O2",165.763893041919,-0.00749826688295063,38.9548
"144","C2Blank_AL_42C_O2",144.648575343755,-0.00957396873643076,41.2976307692308
"145","C3_AD_16C_O2",235.165267776772,-0.00122328205128193,16.2068214285714
"146","C3_AD_20C_O2",255.649958357964,-0.00226328407224939,19.7432631578947
"147","C3_AD_22C_O2",250.35767197439,-0.00297511964785909,21.9272181818182
"148","C3_AD_24C_O2",240.880195620066,-0.00322846956964594,23.9038039215686
"149","C3_AD_26C_O2",235.944714747475,-0.00534988142292486,25.90424
"150","C3_AD_28C_O2",227.614899268293,-0.00630414634146351,27.8877142857143
"151","C3_AD_30C_O2",209.144241830065,-0.00544771241830022,29.8293333333333
"152","C3_AD_32C_O2",202.306902564103,-0.00717728937728913,31.81675
"153","C3_AD_34C_O2",199.387489044289,-0.0111685314685315,33.845
"154","C3_AD_36C_O2",192.838813695091,-0.008512074230679,36.0623958333333
"155","C3_AD_39C_O2",165.824835555555,-0.0151601169590642,38.9877142857143
"156","C3_AD_42C_O2",132.838839284486,-0.0153380804953558,41.9643181818182
"157","C3_AL_16C_O2",218.285639548872,0.00252060150375963,16.3078461538462
"158","C3_AL_20C_O2",228.53229068525,0.00268370499419287,20.0806470588235
"159","C3_AL_22C_O2",225.341844465291,0.00303724202626625,21.8051346153846
"160","C3_AL_24C_O2",222.091850669293,0.00384546814020492,24.0492156862745
"161","C3_AL_26C_O2",218.256644753325,0.00370659802659815,25.86538
"162","C3_AL_28C_O2",213.142548652296,0.00369502863187065,28.1143958333333
"163","C3_AL_30C_O2",203.460422059422,0.00256532356532356,29.7668285714286
"164","C3_AL_32C_O2",196.78384362257,0.00264001896633459,32.1063137254902
"165","C3_AL_34C_O2",186.983806182796,-0.000120698924730986,34.1363611111111
"166","C3_AL_36C_O2",171.653870197947,-0.00455971407624633,35.9858604651163
"167","C3_AL_39C_O2",153.326472631579,-0.00935684210526332,38.7749615384615
"168","C3_AL_42C_O2",128.102308917749,-0.0110807792207794,41.8860714285714
"169","C3_ND_16C_O2",258.640917273954,-0.0016149797570848,16.1124909090909
"170","C3_ND_20C_O2",248.378858197217,-0.00261091954022984,19.8249516129032
"171","C3_ND_22C_O2",241.020185426449,-0.00315136173482454,21.9260877192982
"172","C3_ND_24C_O2",235.659828230127,-0.00383016249451034,23.9247708333333
"173","C3_ND_26C_O2",220.994150400141,-0.00355526529173282,25.8975076923077
"174","C3_ND_28C_O2",206.914615143222,-0.00583408137201228,27.8986486486486
"175","C3_ND_30C_O2",208.131128013136,-0.00619008210180624,29.7413255813953
"176","C3_ND_32C_O2",194.380131344591,-0.00614691682301454,31.8873488372093
"177","C3_ND_34C_O2",179.338965934066,-0.00864725274725299,33.8562352941176
"178","C3_ND_36C_O2",170.562703739837,-0.00843638524077548,36.0206304347826
"179","C3_ND_39C_O2",136.039804233512,-0.00995853386809264,38.96625
"180","C3_ND_42C_O2",113.070975427664,-0.012001087487781,41.9750930232558
"181","C3_NL_16C_O2",260.276618879892,0.00237869095816462,16.3066923076923
"182","C3_NL_20C_O2",246.743934943552,0.0029464973223331,19.91222
"183","C3_NL_22C_O2",243.008112184318,0.0039952894146881,22.0061153846154
"184","C3_NL_24C_O2",233.245694241418,0.00328582502768532,23.9919272727273
"185","C3_NL_26C_O2",227.105598712709,0.00328606530420478,25.8062307692308
"186","C3_NL_28C_O2",219.834582163265,0.00320589795918369,27.9557142857143
"187","C3_NL_30C_O2",207.300000612245,0.00477081632653063,29.81056
"188","C3_NL_32C_O2",201.17769893617,0.00283251618871417,31.9717540983607
"189","C3_NL_34C_O2",194.704237392972,-0.000257218485806191,33.9305217391304
"190","C3_NL_36C_O2",169.837854562352,-0.00106737411095303,36.1515777777778
"191","C3_NL_39C_O2",143.414643819656,-0.00554098277608921,38.9064897959184
"192","C3_NL_42C_O2",125.411554535387,-0.008376945535085,42.0088301886792
"193","C4_AL_16C_O2",198.182609377289,0.00288512820512804,16.374
"194","C4_AL_20C_O2",205.79926712977,0.00266219671801068,20.1033921568627
"195","C4_AL_22C_O2",202.912700437523,0.00261124212087504,21.7795128205128
"196","C4_AL_24C_O2",199.137509937066,0.00273766577532885,23.988862745098
"197","C4_AL_26C_O2",195.298100093371,0.0023060690943045,25.96824
"198","C4_AL_28C_O2",189.938684340213,0.00426547217010632,28.0041666666667
"199","C4_AL_30C_O2",182.259316013072,0.0036153594771243,29.7391052631579
"200","C4_AL_32C_O2",174.589304497072,0.00214561751973522,31.941431372549
"201","C4_AL_34C_O2",165.639616822638,0.000698685383244069,33.91062
"202","C4_AL_36C_O2",152.851895588235,-0.00249852941176465,35.9095714285714
"203","C4_AL_39C_O2",139.325097332125,-0.00757936172354781,38.9467272727273
"204","C4_AL_42C_O2",116.688715303644,-0.00711294197031041,42.08475
"205","C4_ND_16C_O2",233.822850618401,-0.00196358974358978,16.1263090909091
"206","C4_ND_20C_O2",224.336548233002,-0.00280416520553292,19.8315483870968
"207","C4_ND_22C_O2",216.982757632135,-0.00338596194503169,21.9230350877193
"208","C4_ND_24C_O2",211.743654308943,-0.00424629500580727,23.8637291666667
"209","C4_ND_26C_O2",196.196269742538,-0.00444745955798594,25.9046153846154
"210","C4_ND_28C_O2",183.828285641026,-0.00598410256410262,27.8781379310345
"211","C4_ND_30C_O2",186.595470675422,-0.00747545966228893,29.7554285714286
"212","C4_ND_32C_O2",169.38383433584,-0.00793358395989972,31.858875
"213","C4_ND_34C_O2",159.784746357346,-0.00795514855514859,33.9512903225806
"214","C4_ND_36C_O2",148.594076719577,-0.00815079365079385,36.0102380952381
"215","C4_ND_39C_O2",119.094548754775,-0.00928763941940404,38.9468333333333
"216","C4_ND_42C_O2",95.965028001376,-0.0119626418988649,41.93304
"217","C4_NL_16C_O2",237.99559548718,0.0027645128205127,16.3204137931034
"218","C4_NL_20C_O2",222.546511524823,0.00367464539007079,19.98026
"219","C4_NL_22C_O2",218.850252250233,0.00480769374416425,21.7912790697674
"220","C4_NL_24C_O2",210.059075070028,0.00777282913165253,24.0584
"221","C4_NL_26C_O2",203.96308715123,0.00718081732976797,25.9255384615385
"222","C4_NL_28C_O2",196.698228238025,0.00820266373411544,27.9786607142857
"223","C4_NL_30C_O2",185.360679437332,0.00918447921605808,29.80576
"224","C4_NL_32C_O2",181.214160980392,0.00987578431372544,31.7902608695652
"225","C4_NL_34C_O2",174.706969768271,0.00318179781003301,33.9958780487805
"226","C4_NL_36C_O2",150.131690909091,0.00155353535353535,36.0028426966292
"227","C4_NL_39C_O2",127.199079753177,-0.00535321358748778,38.9881632653061
"228","C4_NL_42C_O2",108.06770877193,-0.00815614035087696,41.8447894736842
"229","C4Blank_AD_16C_O2",215.162954682831,-1.80312473320176e-05,16.1880357142857
"230","C4Blank_AD_20C_O2",231.344170453371,-0.000997444209537249,19.75452
"231","C4Blank_AD_22C_O2",227.248102141912,-0.0014344218458796,21.8667272727273
"232","C4Blank_AD_24C_O2",218.012038005962,-0.00155092609723507,23.9043137254902
"233","C4Blank_AD_26C_O2",213.316415725807,-0.00237137096774205,25.9272727272727
"234","C4Blank_AD_28C_O2",204.249149355742,-0.00280649859943966,27.7925714285714
"235","C4Blank_AD_30C_O2",190.474025509826,-0.0032003707823507,29.8548157894737
"236","C4Blank_AD_32C_O2",181.097015757576,-0.00481575757575726,31.7555454545455
"237","C4Blank_AD_34C_O2",179.408449673203,-0.00628055555555547,33.8276666666667
"238","C4Blank_AD_36C_O2",171.136139837398,-0.00485934959349586,35.9693829787234
"239","C4Blank_AD_39C_O2",148.247256060606,-0.0104378787878789,38.9808076923077
"240","C4Blank_AD_42C_O2",123.503146315789,-0.0107252631578946,41.98624
"241","C5_AD_16C_O2",283.455140129109,-0.00174288955514144,16.2058571428571
"242","C5_AD_20C_O2",309.568073882208,-0.00245408572309603,19.7679019607843
"243","C5_AD_22C_O2",304.142859461279,-0.0039107599807599,21.9200727272727
"244","C5_AD_24C_O2",293.15334158226,-0.00519556491910433,23.9308039215686
"245","C5_AD_26C_O2",286.617217148218,-0.00606470919324587,25.88502
"246","C5_AD_28C_O2",277.175624990731,-0.00746911383018185,27.9523469387755
"247","C5_AD_30C_O2",257.907278986425,-0.00724203318250372,29.8984117647059
"248","C5_AD_32C_O2",246.74626039886,-0.00862812372812361,31.8482413793103
"249","C5_AD_34C_O2",243.469873260073,-0.0140051282051285,33.8303333333333
"250","C5_AD_36C_O2",236.226177572649,-0.0127088547008545,35.9571666666667
"251","C5_AD_39C_O2",194.079717216117,-0.02056336996337,38.8792142857143
"252","C5_AD_42C_O2",162.02527012987,-0.0201408243929981,42.02
"253","C5_AL_16C_O2",257.335077745098,0.00205313725490153,16.3914545454545
"254","C5_AL_20C_O2",273.642774498921,0.00306569534381739,20.126137254902
"255","C5_AL_22C_O2",272.0182124527,0.00347175782593723,21.7631153846154
"256","C5_AL_24C_O2",267.928758585672,0.0034763202795765,24.0386078431373
"257","C5_AL_26C_O2",263.825988165375,0.00421916373032654,26.01844
"258","C5_AL_28C_O2",257.89716877193,0.00198912280701777,28.3844090909091
"259","C5_AL_30C_O2",246.379675897436,0.00143410256410259,29.7804594594595
"260","C5_AL_32C_O2",238.877537748593,-0.000311013133208398,31.8428039215686
"261","C5_AL_34C_O2",226.982178432639,-0.00130184461738797,34.08159375
"262","C5_AL_36C_O2",208.22379311828,-0.00575158602150551,36.0049090909091
"263","C5_AL_39C_O2",188.424771412656,-0.0125679812834226,38.899875
"264","C5_AL_42C_O2",160.195782608696,-0.00892229417206293,42.1695283018868
"265","C5_ND_16C_O2",311.882937917933,-0.00238519684469538,16.1313090909091
"266","C5_ND_20C_O2",300.105572171809,-0.00375728977616465,19.8687580645161
"267","C5_ND_22C_O2",291.855390572515,-0.0042952903689999,21.9992631578947
"268","C5_ND_24C_O2",284.832853930906,-0.00611611577964508,23.805375
"269","C5_ND_26C_O2",265.189777346581,-0.00553450613676215,25.8923384615385
"270","C5_ND_28C_O2",248.234903188406,-0.00774014492753632,27.879
"271","C5_ND_30C_O2",255.384187069893,-0.009221747311828,29.9257959183673
"272","C5_ND_32C_O2",229.560058974359,-0.0101743589743595,31.8342352941176
"273","C5_ND_34C_O2",220.824412320823,-0.00981269285479818,33.9836279069767
"274","C5_ND_36C_O2",204.539775195682,-0.0114918623481781,36.0377142857143
"275","C5_ND_39C_O2",177.804474626866,-0.0107663500678426,38.986358974359
"276","C5_ND_42C_O2",149.057069366733,-0.0103536133084657,41.8643902439024
"277","C5_NL_16C_O2",314.006901449275,0.00143451910408466,16.3412272727273
"278","C5_NL_20C_O2",297.470808890578,0.0025138044579534,20.07732
"279","C5_NL_22C_O2",293.687947495798,0.00302863865546204,22.0900769230769
"280","C5_NL_24C_O2",282.809153652807,0.0019221047686164,24.1601272727273
"281","C5_NL_26C_O2",275.816911228108,0.00284765523230569,25.9413269230769
"282","C5_NL_28C_O2",266.774570209106,0.00317733161318063,28.1305
"283","C5_NL_30C_O2",249.809972361673,0.00302264507422407,29.8053137254902
"284","C5_NL_32C_O2",243.476889631794,0.00161586206896553,31.9208524590164
"285","C5_NL_34C_O2",234.360396550837,-0.00315330759330754,34.0680714285714
"286","C5_NL_36C_O2",206.193572671403,-0.00137169766142556,36.2081315789474
"287","C5_NL_39C_O2",174.093222156448,-0.00622469344608874,38.9613673469388
"288","C5_NL_42C_O2",148.088843594203,-0.00910344927536245,41.9307586206897
"289","C6_AD_16C_O2",269.704411868298,-0.00199647786511091,16.24525
"290","C6_AD_20C_O2",293.390460043918,-0.00165701361440507,19.8140625
"291","C6_AD_22C_O2",288.17772839046,-0.0030450044566892,21.9383636363636
"292","C6_AD_24C_O2",278.017671282711,-0.00344833118833116,24.0075882352941
"293","C6_AD_26C_O2",269.798650830999,-0.0052746405228757,25.8553142857143
"294","C6_AD_28C_O2",263.091850707071,-0.00759581027667977,28.0072653061224
"295","C6_AD_30C_O2",240.594944360902,-0.00599248120300776,29.8738965517241
"296","C6_AD_32C_O2",237.042860218113,-0.00969521100047423,31.8944509803922
"297","C6_AD_34C_O2",228.78358929972,-0.0117472829131652,33.9333684210526
"298","C6_AD_36C_O2",221.779290987224,-0.0121613704994193,36.0114255319149
"299","C6_AD_39C_O2",189.430866139657,-0.0170756258234519,38.9924666666667
"300","C6_AD_42C_O2",153.622044761905,-0.0179495238095239,42.0336666666667
"301","C6_AL_16C_O2",249.166834285714,0.00244190476190507,16.3260588235294
"302","C6_AL_20C_O2",259.228850427867,0.00331024866606268,20.08592
"303","C6_AL_22C_O2",255.574862142425,0.00316205600207409,21.9993620689655
"304","C6_AL_24C_O2",252.950647336807,0.00292063612679096,24.0010196078431
"305","C6_AL_26C_O2",248.928723628892,0.00359168642326534,25.9994693877551
"306","C6_AL_28C_O2",244.439298564103,0.00499989743589737,28.3373571428571
"307","C6_AL_30C_O2",232.2786712187,0.00401406498769714,29.8241960784314
"308","C6_AL_32C_O2",224.633497160017,0.00141463749463768,31.81612
"309","C6_AL_34C_O2",213.405340898418,-0.00125307658392034,34.04540625
"310","C6_AL_36C_O2",195.702322416714,-0.00434726143421785,35.933125
"311","C6_AL_39C_O2",176.762748571428,-0.0107342857142856,38.9252926829268
"312","C6_AL_42C_O2",149.461141857411,-0.00761127579737342,42.2313488372093
"313","C6_NL_16C_O2",297.022699952584,0.00156320531057368,16.3071052631579
"314","C6_NL_20C_O2",281.775384195704,0.00311250488231058,19.9842
"315","C6_NL_22C_O2",277.613597798624,0.00407546591619766,22.0162692307692
"316","C6_NL_24C_O2",266.986103012736,0.00451819938515582,24.0366545454545
"317","C6_NL_26C_O2",261.044754451492,0.00497352595724697,25.93675
"318","C6_NL_28C_O2",254.073909054252,0.00585799120234613,28.0626551724138
"319","C6_NL_30C_O2",237.472941935635,0.00629922010805725,29.8319803921569
"320","C6_NL_32C_O2",231.194984488494,0.00503413761676909,31.8901967213115
"321","C6_NL_34C_O2",222.042704166667,-0.000421908602150407,34.1583055555556
"322","C6_NL_36C_O2",194.720621554453,0.000398471870675981,35.9866179775281
"323","C6_NL_39C_O2",159.869248484849,-0.00570303030303069,39.3359444444444
"324","C6_NL_42C_O2",144.584173585732,-0.00810596345333195,41.9954561403509
"325","C6Blank_ND_16C_O2",297.663164497893,-0.00048117997738728,16.0866
"326","C6Blank_ND_20C_O2",284.967912545996,-0.00129034433138039,19.9219193548387
"327","C6Blank_ND_22C_O2",276.314853368177,-0.00211469221835072,22.0264035087719
"328","C6Blank_ND_24C_O2",270.791997926105,-0.003512574247458,23.9024583333333
"329","C6Blank_ND_26C_O2",253.353801823495,-0.00221199298655767,25.9282307692308
"330","C6Blank_ND_28C_O2",239.308624060824,-0.00383909083633446,27.949679245283
"331","C6Blank_ND_30C_O2",242.588508982852,-0.00333999060371151,29.9162244897959
"332","C6Blank_ND_32C_O2",221.335753478261,-0.00573681159420306,31.8611666666667
"333","C6Blank_ND_34C_O2",210.480460865801,-0.0069803463203464,33.9891707317073
"334","C6Blank_ND_36C_O2",201.065064867785,-0.00808571968776165,35.9699310344828
"335","C6Blank_ND_39C_O2",170.434943156432,-0.00521567657682694,38.8666228070175
"336","C6Blank_ND_42C_O2",134.340307462928,-0.00962529238581424,41.973
"337","C7_AD_16C_O2",225.441479243599,-0.00136810899694621,16.25925
"338","C7_AD_20C_O2",244.204187936508,-0.00142920634920624,19.759725
"339","C7_AD_22C_O2",239.531966497071,-0.00239075701510951,21.9627272727273
"340","C7_AD_24C_O2",230.519615773668,-0.00284408092302825,24.0023137254902
"341","C7_AD_26C_O2",224.137431768611,-0.00400929350403039,25.8652380952381
"342","C7_AD_28C_O2",217.729662564102,-0.00523179487179477,28.0437755102041
"343","C7_AD_30C_O2",202.073704172869,-0.0050225402160864,29.8913137254902
"344","C7_AD_32C_O2",195.784746082165,-0.00553958890419471,31.9471960784314
"345","C7_AD_34C_O2",192.438029243697,-0.00953176470588224,33.9937209302326
"346","C7_AD_36C_O2",182.46399300813,-0.00789056910569102,36.1127446808511
"347","C7_AD_39C_O2",154.291869005848,-0.0154567251461988,38.9314761904762
"348","C7_AD_42C_O2",125.803705614035,-0.015179298245614,42.0303571428571
"349","C7_AL_16C_O2",207.076321605817,0.000625762604709746,16.5491538461538
"350","C7_AL_20C_O2",218.242687228491,0.00141807763105244,20.1288823529412
"351","C7_AL_22C_O2",214.708168784314,0.00109239215686282,21.9252068965517
"352","C7_AL_24C_O2",211.957590431373,0.00140956862745099,24.0121764705882
"353","C7_AL_26C_O2",208.142341103368,0.000946701509872229,26.0806734693878
"354","C7_AL_28C_O2",202.174260499419,0.000710580720092843,28.3302708333333
"355","C7_AL_30C_O2",193.194540306123,0.00058469387755097,30.0241960784314
"356","C7_AL_32C_O2",187.041384420495,-0.000536326067579626,32.2360784313725
"357","C7_AL_34C_O2",177.899393640811,-0.00188420684835777,34.0381875
"358","C7_AL_36C_O2",162.548079799499,-0.00487077694235576,35.922
"359","C7_AL_39C_O2",149.073829972851,-0.00729528205128199,38.9630909090909
"360","C7_AL_42C_O2",126.094776235294,-0.00748996078431373,41.9340483870968
"361","C7_ND_16C_O2",247.534276487663,-0.00159288824383167,16.1338545454545
"362","C7_ND_20C_O2",236.833798219241,-0.00239165124884373,19.9640806451613
"363","C7_ND_22C_O2",229.027432156863,-0.00315450980392144,22.0130350877193
"364","C7_ND_24C_O2",223.96062877193,-0.00421500674763824,23.9044791666667
"365","C7_ND_26C_O2",210.405028288384,-0.00341517362947293,25.9352
"366","C7_ND_28C_O2",198.148242132958,-0.00518194972985672,27.9484339622642
"367","C7_ND_30C_O2",200.281637487335,-0.00580770010131717,29.9924897959184
"368","C7_ND_32C_O2",185.93145952862,-0.00607121693121704,31.9394821428571
"369","C7_ND_34C_O2",175.172360230492,-0.00666472028811524,33.9969811320755
"370","C7_ND_36C_O2",161.324523548387,-0.00784290322580647,36.017125
"371","C7_ND_39C_O2",132.710765551164,-0.00937675010979353,38.9606545454545
"372","C7_ND_42C_O2",117.723370702637,-0.00740885412509645,41.8153170731707
"373","C7_NL_16C_O2",249.622608870968,0.00187096774193561,16.4042790697674
"374","C7_NL_20C_O2",235.578783739837,0.00274065040650408,20.02066
"375","C7_NL_22C_O2",231.75214749354,0.00351381724218942,21.9373461538462
"376","C7_NL_24C_O2",223.289934239404,0.00338922782643723,24.1414909090909
"377","C7_NL_26C_O2",217.43882531401,0.00368193236714972,25.95425
"378","C7_NL_28C_O2",210.943002630468,0.00307957164404213,28.0618214285714
"379","C7_NL_30C_O2",197.234200296896,0.0040003103913631,29.8644117647059
"380","C7_NL_32C_O2",191.314822482893,0.00280948191593374,31.877625
"381","C7_NL_34C_O2",184.984846206249,0.000378952313836055,33.9988431372549
"382","C7_NL_36C_O2",163.109384367816,0.00154199480904725,35.6572727272727
"383","C7_NL_39C_O2",132.78220502236,-0.00475472996216029,39.3884736842105
"384","C7_NL_42C_O2",119.548303908856,-0.00766035705896171,41.9954117647059
"385","C8_AD_16C_O2",237.387205128205,-0.000777526395173503,16.1667142857143
"386","C8_AD_20C_O2",256.572768654971,-0.00157040935672496,19.7114482758621
"387","C8_AD_22C_O2",251.688879145679,-0.00244394547369021,21.9030545454545
"388","C8_AD_24C_O2",242.264705319149,-0.00278256244218322,23.87922
"389","C8_AD_26C_O2",237.373846261808,-0.00421144399460185,25.8483673469388
"390","C8_AD_28C_O2",227.475620435945,-0.00535849066796314,27.9408775510204
"391","C8_AD_30C_O2",212.084201334817,-0.00479391916944757,29.8736341463415
"392","C8_AD_32C_O2",202.36436,-0.00689333333333357,31.8022941176471
"393","C8_AD_34C_O2",200.612078646616,-0.00915759398496229,33.8520909090909
"394","C8_AD_36C_O2",191.995771156582,-0.00917929751613972,36.0524680851064
"395","C8_AD_39C_O2",162.422183006536,-0.0156013071895428,38.97208
"396","C8_AD_42C_O2",134.600684740741,-0.0146741424501425,42.0209677419355
"397","C8_AL_16C_O2",217.12475625731,0.00147883040935686,16.380875
"398","C8_AL_20C_O2",229.003059136633,0.00229502098711817,20.0652941176471
"399","C8_AL_22C_O2",226.991258608059,0.00248864468864482,21.6784
"400","C8_AL_24C_O2",222.14689917566,0.00247085209168463,23.9565882352941
"401","C8_AL_26C_O2",218.351264552846,0.00255495934959347,25.8731428571429
"402","C8_AL_28C_O2",212.941194340213,0.00334712320200113,28.259
"403","C8_AL_30C_O2",203.400463440583,0.00377444015444018,29.851568627451
"404","C8_AL_32C_O2",196.642585080036,0.00214007852612504,31.9843529411765
"405","C8_AL_34C_O2",187.173150085533,-0.000739711632453452,34.1172790697674
"406","C8_AL_36C_O2",172.736168464186,-0.00384159743897563,35.9387288135593
"407","C8_AL_39C_O2",155.211466374711,-0.00836338467733812,38.8922
"408","C8_AL_42C_O2",129.518777248677,-0.00959735449735451,41.8926451612903
"409","C8_ND_16C_O2",260.265617368166,-0.0021942912433479,15.9931272727273
"410","C8_ND_20C_O2",249.564928325792,-0.0032055505279035,19.8711612903226
"411","C8_ND_22C_O2",240.625392076298,-0.00416712320200123,22.0178245614035
"412","C8_ND_24C_O2",235.519286243834,-0.00490442565186748,23.8876458333333
"413","C8_ND_26C_O2",219.458660387529,-0.00532752039627046,25.8633538461538
"414","C8_ND_28C_O2",207.917036416337,-0.00572337285902493,27.9409811320755
"415","C8_ND_30C_O2",206.653954773825,-0.00898700922266139,30.0055102040816
"416","C8_ND_32C_O2",190.367942521739,-0.00858223188405837,31.8757931034483
"417","C8_ND_34C_O2",178.471267684729,-0.00936423645320202,33.9459375
"418","C8_ND_36C_O2",164.77869021645,-0.00944995670995689,35.9042307692308
"419","C8_ND_39C_O2",145.624453648233,-0.0092672683051715,38.9219836065574
"420","C8_ND_42C_O2",107.667220376068,-0.0148614017094018,41.8398214285714
"421","C8_NL_16C_O2",263.331714240556,0.00470894578789321,16.2823269230769
"422","C8_NL_20C_O2",246.719847810969,0.00582217480638518,19.9123
"423","C8_NL_22C_O2",242.56178724128,0.00772397597336797,21.9243269230769
"424","C8_NL_24C_O2",231.868646786787,0.0103433033033035,24.0845555555556
"425","C8_NL_26C_O2",226.30020018876,0.010863474903475,25.8281730769231
"426","C8_NL_28C_O2",219.435563547099,0.0114174958891238,28.006125
"427","C8_NL_30C_O2",208.712030614825,0.0143847479058004,29.7742307692308
"428","C8_NL_32C_O2",202.92520483871,0.0085350806451612,31.8392631578947
"429","C8_NL_34C_O2",197.998471324905,0.0076415335594614,34.0394693877551
"430","C8_NL_36C_O2",168.963763717861,0.00361514441842315,35.9452333333333
"431","C8_NL_39C_O2",135.765962745098,-0.00972745098039185,39.4117368421053
"432","C8_NL_42C_O2",121.509359521368,-0.00957798290598299,41.9679459459459
"433","C9_AD_16C_O2",244.112742009292,-0.00146779326364707,16.186625
"434","C9_AD_20C_O2",265.301347804878,-0.00174153310104528,19.7526666666667
"435","C9_AD_22C_O2",260.369748288227,-0.00269710577990272,21.9565454545455
"436","C9_AD_24C_O2",250.110496777911,-0.0030214837935174,23.84644
"437","C9_AD_26C_O2",243.801256653491,-0.00413214756258234,25.8356666666667
"438","C9_AD_28C_O2",236.745653360544,-0.0073986666666666,27.9163469387755
"439","C9_AD_30C_O2",220.546446272023,-0.00510673713883017,29.9105490196078
"440","C9_AD_32C_O2",210.492908484849,-0.00608683982683988,31.84268
"441","C9_AD_34C_O2",206.430016317016,-0.0103659673659677,33.8684375
"442","C9_AD_36C_O2",197.49540097777,-0.0111418415579504,35.783
"443","C9_AD_39C_O2",165.874321616162,-0.0176367676767677,38.8494166666667
"444","C9_AD_42C_O2",136.274976090226,-0.0150001503759398,41.9607272727273
"445","C9_AL_16C_O2",222.554537451737,0.000846718146718255,16.5081020408163
"446","C9_AL_20C_O2",236.076966616329,0.000901399375818004,20.1377450980392
"447","C9_AL_22C_O2",232.570676734694,0.000784489795918314,21.9325689655172
"448","C9_AL_24C_O2",229.65728210007,0.00104665257223396,23.9036470588235
"449","C9_AL_26C_O2",225.848241025641,0.000419230769230758,25.9507755102041
"450","C9_AL_28C_O2",219.705223617751,0.000571752694271193,28.1324791666667
"451","C9_AL_30C_O2",210.390959370953,-0.000900721554116548,29.9620588235294
"452","C9_AL_32C_O2",203.385806666667,-0.00288166666666632,31.6799047619048
"453","C9_AL_34C_O2",192.350883218391,-0.00488292176492399,33.7506756756757
"454","C9_AL_36C_O2",175.701054736842,-0.00842842105263158,35.9007307692308
"455","C9_AL_39C_O2",160.941434218429,-0.0105797850482061,38.8928333333333
"456","C9_AL_42C_O2",133.892103336773,-0.0117012039903683,41.859
"457","C9_ND_16C_O2",268.031594572926,-0.00239568300955905,16.1150181818182
"458","C9_ND_20C_O2",257.661769503546,-0.00268794326241148,19.9296774193548
"459","C9_ND_22C_O2",249.374290411028,-0.00393434724604535,21.9239649122807
"460","C9_ND_24C_O2",243.045675375375,-0.00582331278647065,23.753023255814
"461","C9_ND_26C_O2",226.747212382966,-0.00466707943219571,25.8945076923077
"462","C9_ND_28C_O2",213.052346360153,-0.00583568691844547,27.8924
